aweme_id,cid,text,image_list,digg_count,create_time,user_nickname,user_unique_id,user_avatar,sticker,reply_comment_total,ip_label
7471949135147502905,7472041519861695241,你就说，跟跳舞的那个张君雅像不像吧[看],"['https://p26-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/9a3b85edc1da4aacb4a1a13ee443c4f8~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1776866400&x-signature=rGNAcrDlz%2FMvoPRPwFYA3GvkN7A%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20260422160637C0DF8E688B43A74DBFB9', 'https://p3-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/9a3b85edc1da4aacb4a1a13ee443c4f8~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1776866400&x-signature=wwDx3XD5J7GVi3sGP630I%2F950gk%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20260422160637C0DF8E688B43A74DBFB9', 'https://p11-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/9a3b85edc1da4aacb4a1a13ee443c4f8~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1776866400&x-signature=%2BOQ1DsJQZzGUWwsEbiMLJXT3muE%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20260422160637C0DF8E688B43A74DBFB9', 'https://p26-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/9a3b85edc1da4aacb4a1a13ee443c4f8~tplv-p14lwwcsbr-7.jpeg?lk3s=7b078dd2&x-expires=1776866400&x-signature=Sr2STeym6%2BZgVcSlAC1dFfn4Pc0%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20260422160637C0DF8E688B43A74DBFB9']",12,1739720247,陆辰,,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_a07f42e219532e8f04276ef50e1e4413.jpeg?from=2064092626,,5,山东
7471949135147502905,7471991316982547239,张全蛋啊张全蛋，你变了,,2,1739708553,平凡之路⁵¹⁰⁷⁴,,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/mosaic-legacy_284a500005c49b04b4cff.jpeg?from=2064092626,,1,贵州
7471949135147502905,7473824775535919929,张大房,,0,1740135437,惘,42049661670,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_4c1a90587e31d317536784148d7f9268.jpeg?from=2064092626,,0,广东
7471949135147502905,7471982622948737803,想干嘛[发怒],"['https://p26-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/e8d5648681bb4fc98d7cd83858f4d456~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1776866400&x-signature=2TeEvyyCZIqRJyCevaZMRhiuPb8%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20260422160637C0DF8E688B43A74DBFB9', 'https://p11-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/e8d5648681bb4fc98d7cd83858f4d456~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1776866400&x-signature=QSPJv6DocNkStDCutks6abfz6RM%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20260422160637C0DF8E688B43A74DBFB9', 'https://p3-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/e8d5648681bb4fc98d7cd83858f4d456~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1776866400&x-signature=8%2FgykgNXwEe%2FsWoPg21JUXyIKxw%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20260422160637C0DF8E688B43A74DBFB9', 'https://p26-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/e8d5648681bb4fc98d7cd83858f4d456~tplv-p14lwwcsbr-7.jpeg?lk3s=7b078dd2&x-expires=1776866400&x-signature=Eg%2FSis7GdJsvpVEQ9mBqIF4KahU%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20260422160637C0DF8E688B43A74DBFB9']",8,1739706527,全力以赴,lxg6868,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_ocAAAALlCheAA9qIixnNCfKpCzixuyEACtjDXg.jpeg?from=2064092626,,3,贵州
7471949135147502905,7472094851618849563,小姑娘,"['https://p3-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/4aabde9d8316402b9ee9ac55b70b75fa~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1776866400&x-signature=ngJ8Q1%2BXBwo6BV26ZOTtYoNDJOI%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20260422160637C0DF8E688B43A74DBFB9', 'https://p26-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/4aabde9d8316402b9ee9ac55b70b75fa~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1776866400&x-signature=68MHMUcRc%2BEkgdnTRtwld%2FrMSuA%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20260422160637C0DF8E688B43A74DBFB9', 'https://p5-ex-gddgtc-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/4aabde9d8316402b9ee9ac55b70b75fa~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1776866400&x-signature=phhk5EAQgJHF1w8ZUc7ZUbBeXKI%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20260422160637C0DF8E688B43A74DBFB9', 'https://p3-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/4aabde9d8316402b9ee9ac55b70b75fa~tplv-p14lwwcsbr-7.jpeg?lk3s=7b078dd2&x-expires=1776866400&x-signature=19LOZsHAP1kZDdoWOLztbDxFLj4%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20260422160637C0DF8E688B43A74DBFB9']",1,1739732684,活力☆,huoli48237,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_72aaab45b21e4b5f99c7838ab0eba0f5.jpeg?from=2064092626,,1,广西
7471949135147502905,7476704341870691123,,,0,1740805891,陌上人如玉,SSDL123,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_oYrUI5C9AAMmpDB2AAgiqzzoEfbZpZiCBAe3OA.jpeg?from=2064092626,https://p3-sign.douyinpic.com/obj/tos-cn-o-0812/osAIgDnAxRGElAZbsAf7DGFievNnyC8ZNMlAxg?lk3s=7b078dd2&x-expires=1776866400&x-signature=i7AcaVkHdZ2CRP9JPwa03ZGQQ90%3D&from=2064092626&s=sticker_comment&se=false&sc=sticker_heif&biz_tag=aweme_comment&l=20260422160637C0DF8E688B43A74DBFB9,0,天津
7471949135147502905,7481621350646858530,这不是骚，这是颠覆大家对你的认知[捂脸]这不是你的人设,,0,1741950721,物是人非,PSX1987,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c000-ce_oEi93A7prAXcE6eAi6TyC9LEe2vfIU4AA7PwEB.jpeg?from=2064092626,,0,老挝
7471949135147502905,7472227083171955475,这才是你,"['https://p5-ex-gddgtc-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/1cae1ed6f66f493ab71319956bac2af7~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1776866400&x-signature=at1O4N%2FijG%2BbiG7VyAGwtZ1%2FMME%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20260422160637C0DF8E688B43A74DBFB9', 'https://p11-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/1cae1ed6f66f493ab71319956bac2af7~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1776866400&x-signature=Mt%2FiWwylmtHBpj99tkyqQj1ho4c%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20260422160637C0DF8E688B43A74DBFB9', 'https://p26-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/1cae1ed6f66f493ab71319956bac2af7~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1776866400&x-signature=leect7zAhT9usSDk2twrRl%2BIChM%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20260422160637C0DF8E688B43A74DBFB9', 'https://p5-ex-gddgtc-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/1cae1ed6f66f493ab71319956bac2af7~tplv-p14lwwcsbr-7.jpeg?lk3s=7b078dd2&x-expires=1776866400&x-signature=dBPlb2fOQOuNvf%2BV7KeexJbWqOc%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20260422160637C0DF8E688B43A74DBFB9']",4,1739763447,鱼破冰🍇,lxl968,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_8b321b103372e28c10c525dc0b8d1483.jpeg?from=2064092626,,0,广西
7471949135147502905,7472009147867202319,,"['https://p3-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/c4bf42e4825b4dafbb0da72cb0d7675e~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1776866400&x-signature=ogyvW4ptSruY8O5MaNkxEbpLxuY%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20260422160637C0DF8E688B43A74DBFB9', 'https://p26-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/c4bf42e4825b4dafbb0da72cb0d7675e~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1776866400&x-signature=ObUhL9CTpPINFwMlY6y7T1QZUIo%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20260422160637C0DF8E688B43A74DBFB9', 'https://p11-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/c4bf42e4825b4dafbb0da72cb0d7675e~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1776866400&x-signature=yCgiaGgpkucjgg%2BnY6F74Zttxxc%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20260422160637C0DF8E688B43A74DBFB9', 'https://p3-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/c4bf42e4825b4dafbb0da72cb0d7675e~tplv-p14lwwcsbr-7.jpeg?lk3s=7b078dd2&x-expires=1776866400&x-signature=Gm23T6N20CZanEYt%2BgOp8S0zhqg%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20260422160637C0DF8E688B43A74DBFB9']",0,1739712706,꧁♚渡红尘♪♚范꧂,,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_oslplW0UA6Aiv3aApPAMzpCTBZIvEaIgZAMig.jpeg?from=2064092626,,0,黑龙江
7471949135147502905,7471950420703232827,差点没认出来，以为刷错号了,,1,1739699032,风止于秋水~,wt9414255,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c000-ce_oMyoAmeEBIE6zA4QAmAI7DfFcfBXKgB8JD7Ega.jpeg?from=2064092626,,0,湖南
